legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw,segmentsAirlineName,segmentsAirlineCode,segmentsCabinCode
a70120cb-4824-4f72-9947-9ea39bf647dc,2025-09-16,2025-09-19,ATL,BOS,FARE351,PT4H25M,3,0,1,1,145.52,176.94,1,272,2025-09-19T19:45:00,2025-09-20T00:10:00,United,UA,coach
b64d718e-7777-401b-822d-88dde5f4d8b7,2025-09-16,2025-10-16,LAX,JFK,FARE168,PT4H54M,30,0,0,1,237.41,270.24,10,373,2025-10-16T15:15:00,2025-10-16T20:09:00,JetBlue Airways,B6,coach
0f4335c2-1b08-4183-a9f3-7861e5b397c0,2025-09-16,2025-10-04,LAX,JFK,FARE284,PT1H32M,18,0,0,1,173.57,200.78,7,1840,2025-10-04T19:00:00,2025-10-04T20:32:00,American Airlines,AA,coach
16e4cc96-12ce-4cc0-aa3c-2ef3f154ead5,2025-09-16,2025-09-24,LAX,JFK,FARE111,PT3H28M,8,0,0,1,236.24,267.32,6,1922,2025-09-24T20:30:00,2025-09-24T23:58:00,JetBlue Airways,B6,business
1c19c982-6a59-4c46-b16a-c96e89867a79,2025-09-16,2025-09-29,SFO,ORD,FARE211,PT1H39M,13,1,0,0,293.2,317.88,6,240,2025-09-29T18:30:00,2025-09-29T20:09:00,Delta,DL,business
82c43a14-dc7a-4a0a-bcc6-3cec7871a8c2,2025-09-16,2025-10-03,SFO,ORD,FARE972,PT2H56M,17,1,0,1,324.24,348.58,10,1119,2025-10-03T15:30:00,2025-10-03T18:26:00,American Airlines,AA,business
73f870c8-eb79-459d-ba39-2b59befc1291,2025-09-16,2025-10-02,SFO,ORD,FARE553,PT4H45M,16,0,1,0,240.16,288.87,9,563,2025-10-02T08:30:00,2025-10-02T13:15:00,United,UA,coach
3f2475d3-b15d-4870-a685-b1f8b7a9642e,2025-09-16,2025-09-23,MIA,DFW,FARE916,PT3H8M,7,1,1,0,279.98,308.26,5,235,2025-09-23T08:45:00,2025-09-23T11:53:00,American Airlines,AA,coach
0c947843-3d07-4e15-8d37-f10b0b155db0,2025-09-16,2025-09-28,MIA,DFW,FARE289,PT3H27M,12,0,1,0,369.0,410.71,2,1699,2025-09-28T14:00:00,2025-09-28T17:27:00,JetBlue Airways,B6,coach
afa26bfb-b864-46a3-b6cb-2bbccb3189c5,2025-09-16,2025-09-25,MIA,DFW,FARE772,PT3H17M,9,0,0,1,480.31,524.02,2,1099,2025-09-25T07:00:00,2025-09-25T10:17:00,Delta,DL,coach
e4d876d9-b025-44c6-88a6-35594a2d68e4,2025-09-17,2025-10-13,ATL,BOS,FARE770,PT3H31M,26,1,0,0,447.29,478.56,6,1054,2025-10-13T16:15:00,2025-10-13T19:46:00,American Airlines,AA,business
4692cc95-7ea6-4359-a1fe-7e8d17de7a48,2025-09-17,2025-10-10,ATL,BOS,FARE146,PT5H35M,23,0,1,0,227.17,260.56,6,754,2025-10-10T16:45:00,2025-10-10T22:20:00,JetBlue Airways,B6,business
226e5ea1-8f5c-4813-9c77-c0be1b04d5fd,2025-09-17,2025-10-12,ATL,BOS,FARE849,PT4H54M,25,1,0,1,369.69,391.51,7,1472,2025-10-12T08:00:00,2025-10-12T12:54:00,JetBlue Airways,B6,business
ec74f54d-4e54-431d-a43a-e1bcd8742c64,2025-09-17,2025-10-04,LAX,JFK,FARE151,PT2H0M,17,1,0,1,227.34,252.59,5,815,2025-10-04T15:45:00,2025-10-04T17:45:00,American Airlines,AA,coach
82c82c33-4f2b-4081-a265-3e0597799a01,2025-09-17,2025-10-02,LAX,JFK,FARE744,PT5H39M,15,1,0,1,199.15,227.67000000000002,5,610,2025-10-02T17:00:00,2025-10-02T22:39:00,Delta,DL,business
7572a8da-4f48-4839-aaa3-fa79f50dff44,2025-09-17,2025-10-05,LAX,JFK,FARE131,PT1H32M,18,1,1,0,105.41,139.36,8,876,2025-10-05T16:00:00,2025-10-05T17:32:00,JetBlue Airways,B6,coach
33ace691-7661-4075-8977-1c4f6d0d508b,2025-09-17,2025-10-04,SFO,ORD,FARE979,PT5H24M,17,0,0,0,325.02,345.10999999999996,2,1851,2025-10-04T18:15:00,2025-10-04T23:39:00,American Airlines,AA,coach
81fb4aec-a1b6-4e80-b977-b625a408f907,2025-09-17,2025-10-05,SFO,ORD,FARE151,PT5H22M,18,1,0,1,368.01,412.01,2,682,2025-10-05T20:15:00,2025-10-06T01:37:00,American Airlines,AA,business
04404297-2361-497b-a3a0-23344e869793,2025-09-17,2025-10-15,SFO,ORD,FARE905,PT3H36M,28,0,1,1,375.69,423.82,3,1765,2025-10-15T17:30:00,2025-10-15T21:06:00,JetBlue Airways,B6,coach
6fb58cf2-2c05-43d5-8784-a7dcd0b5ea5a,2025-09-17,2025-10-12,MIA,DFW,FARE248,PT4H54M,25,0,0,0,480.64,507.46999999999997,10,1470,2025-10-12T11:00:00,2025-10-12T15:54:00,JetBlue Airways,B6,coach
96cf422b-4053-4825-8c86-f1414ba815d2,2025-09-17,2025-09-21,MIA,DFW,FARE676,PT3H40M,4,1,0,0,114.71,135.53,3,621,2025-09-21T11:15:00,2025-09-21T14:55:00,United,UA,coach
a4d4977c-72f7-4930-8a9d-756810091132,2025-09-17,2025-10-13,MIA,DFW,FARE115,PT2H8M,26,1,1,1,413.07,443.71999999999997,5,1559,2025-10-13T19:15:00,2025-10-13T21:23:00,Delta,DL,business
2cabe706-eda8-461a-83f5-294d54200017,2025-09-18,2025-09-20,ATL,BOS,FARE242,PT5H13M,2,0,1,1,122.43,156.86,3,1645,2025-09-20T20:45:00,2025-09-21T01:58:00,American Airlines,AA,coach
79cc89f9-78a4-4f52-bc01-14b25a67effb,2025-09-18,2025-09-26,ATL,BOS,FARE642,PT4H31M,8,1,1,1,403.91,430.27000000000004,3,933,2025-09-26T09:45:00,2025-09-26T14:16:00,United,UA,coach
e67a5104-7c43-4f13-8672-6ce6310fc837,2025-09-18,2025-10-09,ATL,BOS,FARE499,PT3H11M,21,1,1,0,298.57,334.26,1,1635,2025-10-09T20:30:00,2025-10-09T23:41:00,JetBlue Airways,B6,coach
a91c0b2c-c8f4-4c34-bb18-2d42e18f6853,2025-09-18,2025-10-07,LAX,JFK,FARE348,PT4H32M,19,0,0,0,473.15,494.06,8,1860,2025-10-07T07:30:00,2025-10-07T12:02:00,Delta,DL,coach
d85c6974-e2c1-4ab5-a95f-87fe68a5dd40,2025-09-18,2025-09-23,LAX,JFK,FARE558,PT2H37M,5,1,1,1,266.28,307.16999999999996,10,462,2025-09-23T17:30:00,2025-09-23T20:07:00,American Airlines,AA,business
5dda2721-e1ac-4ed6-8221-b6610ba54879,2025-09-18,2025-09-24,LAX,JFK,FARE737,PT5H42M,6,1,0,1,308.62,346.62,8,1859,2025-09-24T17:45:00,2025-09-24T23:27:00,Delta,DL,business
a08b36b7-30fa-4b0d-8ff1-f7925048574c,2025-09-18,2025-10-07,SFO,ORD,FARE211,PT1H30M,19,1,1,1,388.95,424.34,10,1125,2025-10-07T13:45:00,2025-10-07T15:15:00,Delta,DL,coach
32caa46c-ede5-4011-b6f6-71ff2f25f4a8,2025-09-18,2025-09-23,SFO,ORD,FARE906,PT3H13M,5,1,0,0,211.15,244.68,1,1988,2025-09-23T15:30:00,2025-09-23T18:43:00,Delta,DL,business
9b00460a-15d2-4ddb-8bdc-69e562aa027a,2025-09-18,2025-10-08,SFO,ORD,FARE786,PT3H10M,20,0,0,0,193.39,228.57999999999998,7,885,2025-10-08T12:15:00,2025-10-08T15:25:00,JetBlue Airways,B6,coach
77bb06ea-0d6f-46ff-ac20-75a975e74f7b,2025-09-18,2025-09-24,MIA,DFW,FARE472,PT4H30M,6,0,1,0,493.8,542.99,9,1791,2025-09-24T17:45:00,2025-09-24T22:15:00,United,UA,coach
c5b7c0b0-0ba5-4509-ae9f-b1b278f3069e,2025-09-18,2025-09-30,MIA,DFW,FARE361,PT4H10M,12,0,0,0,177.25,204.13,4,1630,2025-09-30T14:00:00,2025-09-30T18:10:00,United,UA,coach
2185484f-22c5-4dfc-adf9-eb98518d37a1,2025-09-18,2025-09-22,MIA,DFW,FARE149,PT3H9M,4,0,0,1,295.64,343.64,8,740,2025-09-22T10:15:00,2025-09-22T13:24:00,Delta,DL,coach
283594f8-6df1-46a3-9808-2892a6cbc50b,2025-09-19,2025-09-20,ATL,BOS,FARE331,PT3H2M,1,1,0,1,318.9,353.64,6,1095,2025-09-20T12:30:00,2025-09-20T15:32:00,JetBlue Airways,B6,business
7ee4a29a-d6ee-4caf-afc7-7337519e7070,2025-09-19,2025-10-06,ATL,BOS,FARE359,PT5H32M,17,0,1,0,218.32,260.48,7,1064,2025-10-06T18:00:00,2025-10-06T23:32:00,Delta,DL,coach
19c0b29b-946c-4bad-81be-3ca70dedf858,2025-09-19,2025-10-10,ATL,BOS,FARE816,PT2H46M,21,1,0,0,145.51,165.75,9,1016,2025-10-10T17:30:00,2025-10-10T20:16:00,American Airlines,AA,coach
bcc35eba-1357-427a-8731-35f4f7eac0eb,2025-09-19,2025-10-08,LAX,JFK,FARE204,PT4H32M,19,0,1,0,238.91,265.12,8,378,2025-10-08T05:15:00,2025-10-08T09:47:00,American Airlines,AA,business
7b6eb8b4-139f-4b90-84fa-87bf35809f17,2025-09-19,2025-09-25,LAX,JFK,FARE132,PT3H10M,6,1,0,0,346.68,370.32,8,329,2025-09-25T18:30:00,2025-09-25T21:40:00,United,UA,business
99da8d87-8879-4ac6-9a27-907cb04115c8,2025-09-19,2025-09-28,LAX,JFK,FARE803,PT5H57M,9,1,0,0,205.58,247.89000000000001,6,1015,2025-09-28T18:45:00,2025-09-29T00:42:00,JetBlue Airways,B6,coach
e4f42b8b-e7a9-4e42-a917-fe5d3d7abd10,2025-09-19,2025-10-09,SFO,ORD,FARE964,PT5H4M,20,0,1,1,465.04,491.97,5,284,2025-10-09T19:30:00,2025-10-10T00:34:00,JetBlue Airways,B6,business
13b7c2a6-ba77-45a1-808e-b1064b482206,2025-09-19,2025-09-26,SFO,ORD,FARE815,PT3H59M,7,0,1,0,386.07,419.14,1,554,2025-09-26T08:00:00,2025-09-26T11:59:00,Delta,DL,business
610418b0-218f-4990-9d54-e35a7d086dbe,2025-09-19,2025-10-16,SFO,ORD,FARE375,PT1H35M,27,1,0,0,388.49,437.65,3,1579,2025-10-16T07:00:00,2025-10-16T08:35:00,JetBlue Airways,B6,coach
2233075d-3b17-4db7-b21d-409a5086971b,2025-09-19,2025-09-20,MIA,DFW,FARE308,PT4H26M,1,1,0,1,486.63,514.37,9,547,2025-09-20T12:30:00,2025-09-20T16:56:00,JetBlue Airways,B6,coach
d167e917-cca6-492b-bbd3-96e6b020f549,2025-09-19,2025-10-06,MIA,DFW,FARE756,PT2H47M,17,1,0,1,144.38,190.79,1,1284,2025-10-06T10:30:00,2025-10-06T13:17:00,United,UA,coach
b7cf03d4-c0c2-48cf-b0d8-1cb2bfcb76ee,2025-09-19,2025-09-28,MIA,DFW,FARE211,PT5H17M,9,1,0,0,116.12,157.81,6,1487,2025-09-28T14:15:00,2025-09-28T19:32:00,United,UA,business
1d372df0-224e-437f-a608-cedebdf36fd2,2025-09-20,2025-09-21,ATL,BOS,FARE440,PT5H36M,1,0,1,1,168.1,215.44,8,1140,2025-09-21T05:45:00,2025-09-21T11:21:00,American Airlines,AA,coach
424e474b-6a76-423a-877c-92a581f50050,2025-09-20,2025-09-25,ATL,BOS,FARE616,PT4H13M,5,1,1,0,336.7,373.99,10,1148,2025-09-25T08:30:00,2025-09-25T12:43:00,JetBlue Airways,B6,business
65d2a61c-109f-46fd-918e-e8db033d772f,2025-09-20,2025-10-03,ATL,BOS,FARE932,PT2H14M,13,1,0,1,108.73,139.46,3,957,2025-10-03T16:30:00,2025-10-03T18:44:00,United,UA,coach
0fb0703f-2830-48dc-8f2b-b9df67a9962b,2025-09-20,2025-10-13,LAX,JFK,FARE379,PT5H6M,23,0,1,1,114.42,163.47,6,733,2025-10-13T19:45:00,2025-10-14T00:51:00,United,UA,business
71862f03-ec01-4823-b5a4-3a93950c4b00,2025-09-20,2025-10-14,LAX,JFK,FARE434,PT3H2M,24,0,1,0,426.31,465.34000000000003,6,1191,2025-10-14T10:45:00,2025-10-14T13:47:00,American Airlines,AA,business
b8eac53f-1917-4218-82b5-290c264859c6,2025-09-20,2025-10-08,LAX,JFK,FARE619,PT5H31M,18,1,0,0,470.81,503.31,5,1566,2025-10-08T07:00:00,2025-10-08T12:31:00,Delta,DL,coach
a9f86d1a-6788-4ed2-8c72-885a7738025e,2025-09-20,2025-10-06,SFO,ORD,FARE467,PT2H47M,16,0,1,0,245.62,273.21,7,1438,2025-10-06T12:30:00,2025-10-06T15:17:00,American Airlines,AA,business
1a6c7df4-5926-41fb-a1ac-01271c764f4f,2025-09-20,2025-10-20,SFO,ORD,FARE479,PT3H9M,30,1,1,0,200.49,226.02,8,385,2025-10-20T05:30:00,2025-10-20T08:39:00,JetBlue Airways,B6,coach
c3eaee4c-b0f7-4eda-b554-c884e43089d6,2025-09-20,2025-10-04,SFO,ORD,FARE292,PT4H22M,14,0,0,1,128.21,165.62,3,344,2025-10-04T16:00:00,2025-10-04T20:22:00,American Airlines,AA,coach
b12487ec-8dd9-4158-a92d-b5985d57daf8,2025-09-20,2025-10-07,MIA,DFW,FARE230,PT4H40M,17,0,0,1,300.7,325.53,1,1940,2025-10-07T11:15:00,2025-10-07T15:55:00,United,UA,coach
91faf260-1ace-4818-aecf-edab60499c0a,2025-09-20,2025-09-29,MIA,DFW,FARE513,PT5H52M,9,0,1,1,228.22,257.26,1,1301,2025-09-29T05:30:00,2025-09-29T11:22:00,United,UA,coach
323034ad-db0f-40d6-ae7a-fb98859068ea,2025-09-20,2025-09-25,MIA,DFW,FARE979,PT3H39M,5,1,0,0,152.87,180.9,9,1586,2025-09-25T13:15:00,2025-09-25T16:54:00,JetBlue Airways,B6,coach
57a32ba4-ccae-442c-8c01-d6ec68f877f4,2025-09-21,2025-10-16,ATL,BOS,FARE848,PT1H58M,25,1,1,0,224.83,269.16,10,673,2025-10-16T19:45:00,2025-10-16T21:43:00,Delta,DL,business
a3ac77b1-2110-4d72-9372-d063abf328f9,2025-09-21,2025-09-25,ATL,BOS,FARE146,PT4H10M,4,1,0,0,158.15,200.83,8,1164,2025-09-25T19:30:00,2025-09-25T23:40:00,United,UA,business
8bdf096f-dd49-4827-864e-4d425d3358c7,2025-09-21,2025-10-20,ATL,BOS,FARE751,PT3H55M,29,1,1,0,160.83,203.0,3,1459,2025-10-20T20:45:00,2025-10-21T00:40:00,United,UA,coach
cfd6ee43-b5f9-4e7d-ad21-2b6ebce14816,2025-09-21,2025-10-11,LAX,JFK,FARE418,PT1H49M,20,1,0,1,129.01,154.14999999999998,7,1097,2025-10-11T11:30:00,2025-10-11T13:19:00,American Airlines,AA,coach
5b441946-1c47-4e12-8043-6a7c829fdfbb,2025-09-21,2025-10-13,LAX,JFK,FARE146,PT5H46M,22,0,1,1,463.75,484.36,8,1508,2025-10-13T13:30:00,2025-10-13T19:16:00,American Airlines,AA,coach
8b409e6e-04b4-4fbc-8d2d-6d4f2332673d,2025-09-21,2025-10-06,LAX,JFK,FARE153,PT5H41M,15,1,0,1,264.79,291.61,5,464,2025-10-06T13:30:00,2025-10-06T19:11:00,United,UA,business
48f05e3a-6dec-4edb-8c40-34080a6ef3b9,2025-09-21,2025-09-27,SFO,ORD,FARE384,PT5H10M,6,0,1,0,369.24,418.07,7,829,2025-09-27T15:30:00,2025-09-27T20:40:00,American Airlines,AA,business
b18fc193-9b6b-4d96-994b-e588865d90c1,2025-09-21,2025-10-20,SFO,ORD,FARE253,PT5H16M,29,0,0,1,233.39,254.26999999999998,5,283,2025-10-20T14:00:00,2025-10-20T19:16:00,JetBlue Airways,B6,coach
4e289e70-ac4d-41ba-86f0-066253ab41a9,2025-09-21,2025-09-29,SFO,ORD,FARE805,PT4H26M,8,1,1,1,313.36,352.66,6,1837,2025-09-29T20:30:00,2025-09-30T00:56:00,Delta,DL,business
bac56276-3538-4933-86f7-a53c38c6d8a8,2025-09-21,2025-10-20,MIA,DFW,FARE314,PT2H43M,29,1,1,1,209.22,252.09,10,1527,2025-10-20T05:45:00,2025-10-20T08:28:00,United,UA,business
f6b06f10-47b5-47d0-a94b-5a78235cf904,2025-09-21,2025-09-23,MIA,DFW,FARE198,PT5H56M,2,0,1,0,472.95,493.38,1,1336,2025-09-23T10:30:00,2025-09-23T16:26:00,American Airlines,AA,business
d74af55b-6951-4521-abeb-40df0b708f4b,2025-09-21,2025-10-14,MIA,DFW,FARE878,PT2H24M,23,1,1,0,349.82,390.71999999999997,2,649,2025-10-14T18:15:00,2025-10-14T20:39:00,JetBlue Airways,B6,coach
4d81daa4-0785-4b26-8222-0f1f431c635d,2025-09-22,2025-09-30,ATL,BOS,FARE417,PT5H41M,8,1,1,1,231.58,275.29,5,1806,2025-09-30T20:45:00,2025-10-01T02:26:00,United,UA,coach
f16bd6c3-277b-443f-afe7-4d6cd4fdb79a,2025-09-22,2025-10-22,ATL,BOS,FARE652,PT2H26M,30,1,1,1,406.4,446.16999999999996,3,1925,2025-10-22T14:15:00,2025-10-22T16:41:00,American Airlines,AA,business
5bf41410-c66f-4b5c-9708-9514d48d8156,2025-09-22,2025-10-02,ATL,BOS,FARE594,PT1H53M,10,1,1,1,143.76,185.81,10,457,2025-10-02T19:45:00,2025-10-02T21:38:00,JetBlue Airways,B6,business
e5bcbe2c-485a-437e-a5c5-76ab2b9f1f04,2025-09-22,2025-10-07,LAX,JFK,FARE866,PT2H18M,15,1,0,0,282.09,306.63,3,1168,2025-10-07T18:00:00,2025-10-07T20:18:00,American Airlines,AA,business
24567875-6ef4-426f-8d88-0df8334c572b,2025-09-22,2025-10-16,LAX,JFK,FARE448,PT5H15M,24,1,0,0,318.82,362.43,4,1989,2025-10-16T06:15:00,2025-10-16T11:30:00,American Airlines,AA,coach
a2b26ce1-54ee-41ec-8022-954ad5a3759e,2025-09-22,2025-10-06,LAX,JFK,FARE960,PT3H23M,14,0,0,1,308.73,340.41,3,1154,2025-10-06T05:30:00,2025-10-06T08:53:00,American Airlines,AA,coach
7ee75d17-f6d9-4f4b-8a86-7864f7b5010e,2025-09-22,2025-10-07,SFO,ORD,FARE485,PT3H18M,15,1,0,1,276.61,321.20000000000005,4,232,2025-10-07T19:30:00,2025-10-07T22:48:00,American Airlines,AA,coach
bd78c913-943c-42e6-b168-39ae35ae519e,2025-09-22,2025-10-16,SFO,ORD,FARE234,PT4H1M,24,0,0,1,344.85,373.22,2,1351,2025-10-16T20:15:00,2025-10-17T00:16:00,American Airlines,AA,coach
79b47d16-c068-4123-a514-f74455365038,2025-09-22,2025-09-27,SFO,ORD,FARE686,PT4H10M,5,1,0,0,115.54,153.0,9,1632,2025-09-27T12:30:00,2025-09-27T16:40:00,Delta,DL,coach
a418c39f-7b8a-4b11-8a2f-d63fe61e3b18,2025-09-22,2025-10-14,MIA,DFW,FARE616,PT4H3M,22,1,1,1,231.7,277.34,8,1429,2025-10-14T16:30:00,2025-10-14T20:33:00,American Airlines,AA,business
c472c20a-38e0-4e3d-bdba-99ec3850980c,2025-09-22,2025-09-29,MIA,DFW,FARE908,PT2H50M,7,0,1,1,486.99,526.3,8,1363,2025-09-29T13:15:00,2025-09-29T16:05:00,Delta,DL,coach
6b8c0412-fba7-413b-9b73-89d7cb79e159,2025-09-22,2025-10-09,MIA,DFW,FARE136,PT2H39M,17,0,1,1,290.84,325.28,5,1781,2025-10-09T09:00:00,2025-10-09T11:39:00,American Airlines,AA,business
71a797a9-4e9c-4088-bf84-be684bec44df,2025-09-23,2025-10-05,ATL,BOS,FARE695,PT4H31M,12,0,0,1,374.86,404.41,6,641,2025-10-05T14:30:00,2025-10-05T19:01:00,JetBlue Airways,B6,business
82eaa0e7-f628-43ab-a5b1-254bf576f113,2025-09-23,2025-10-17,ATL,BOS,FARE570,PT2H14M,24,1,0,1,318.94,360.07,10,862,2025-10-17T20:45:00,2025-10-17T22:59:00,Delta,DL,business
02c2264a-76af-42f8-92a6-fd379bdebef0,2025-09-23,2025-10-21,ATL,BOS,FARE730,PT2H36M,28,1,0,1,111.38,147.5,6,501,2025-10-21T20:30:00,2025-10-21T23:06:00,Delta,DL,business
ad31a67f-5271-467d-a51b-bdfeed438bfc,2025-09-23,2025-10-21,LAX,JFK,FARE979,PT2H21M,28,0,1,0,494.32,537.41,8,1717,2025-10-21T13:30:00,2025-10-21T15:51:00,JetBlue Airways,B6,business
a3cd77fb-fae4-4499-aa18-d8591ca3bef7,2025-09-23,2025-10-15,LAX,JFK,FARE551,PT5H9M,22,1,1,1,444.49,469.72,4,1287,2025-10-15T05:45:00,2025-10-15T10:54:00,JetBlue Airways,B6,business
e78cb908-1498-4e19-b819-8a02b7247e6e,2025-09-23,2025-09-27,LAX,JFK,FARE284,PT4H5M,4,0,1,1,115.03,153.32,1,1387,2025-09-27T13:00:00,2025-09-27T17:05:00,American Airlines,AA,business
1e9c1461-380b-4dbd-b08a-a3bf37691486,2025-09-23,2025-09-26,SFO,ORD,FARE343,PT4H45M,3,0,1,0,338.28,365.11999999999995,7,829,2025-09-26T08:15:00,2025-09-26T13:00:00,JetBlue Airways,B6,coach
a777b03e-c468-4335-b2e8-4e76c253c3bc,2025-09-23,2025-10-03,SFO,ORD,FARE707,PT3H33M,10,1,0,0,389.96,420.64,3,1894,2025-10-03T11:15:00,2025-10-03T14:48:00,American Airlines,AA,coach
2012e34d-76b3-43e9-9053-76788301cce0,2025-09-23,2025-10-16,SFO,ORD,FARE313,PT4H36M,23,0,0,1,486.37,532.81,7,247,2025-10-16T15:00:00,2025-10-16T19:36:00,Delta,DL,business
49d78f10-4437-4618-863a-919b27dd20da,2025-09-23,2025-10-06,MIA,DFW,FARE187,PT2H35M,13,1,1,0,428.64,472.36,3,393,2025-10-06T12:30:00,2025-10-06T15:05:00,Delta,DL,business
ea9269d6-55e3-47ba-b7ea-31213c237a45,2025-09-23,2025-10-19,MIA,DFW,FARE476,PT5H4M,26,0,0,1,404.49,436.1,7,340,2025-10-19T20:45:00,2025-10-20T01:49:00,JetBlue Airways,B6,business
335434ac-9b52-4989-a7bf-d278d9788e5d,2025-09-23,2025-10-03,MIA,DFW,FARE826,PT3H27M,10,1,1,1,279.59,302.82,3,1527,2025-10-03T13:45:00,2025-10-03T17:12:00,Delta,DL,coach
bf07b5a3-9e39-4a30-ae61-eab81747411a,2025-09-24,2025-10-24,ATL,BOS,FARE161,PT2H40M,30,0,0,0,350.01,380.94,6,533,2025-10-24T07:00:00,2025-10-24T09:40:00,United,UA,business
00a2777b-4f61-42ba-9b24-bbb63637c079,2025-09-24,2025-09-25,ATL,BOS,FARE796,PT2H23M,1,0,0,0,260.5,306.58,5,1203,2025-09-25T06:15:00,2025-09-25T08:38:00,United,UA,business
ab7e03ce-dfeb-44ba-bd4d-7f102a347056,2025-09-24,2025-09-29,ATL,BOS,FARE511,PT3H55M,5,1,0,0,286.4,325.28,6,973,2025-09-29T16:15:00,2025-09-29T20:10:00,Delta,DL,coach
9a4cf3f8-26aa-4e1b-ac96-85f20c57d145,2025-09-24,2025-10-02,LAX,JFK,FARE900,PT4H2M,8,0,1,1,280.92,304.03000000000003,2,1486,2025-10-02T17:00:00,2025-10-02T21:02:00,American Airlines,AA,coach
d1d25791-e180-4b3d-8c75-b195e759e82e,2025-09-24,2025-10-11,LAX,JFK,FARE920,PT3H44M,17,0,1,0,271.85,298.16,5,1643,2025-10-11T10:45:00,2025-10-11T14:29:00,JetBlue Airways,B6,business
0c251f3b-231e-4cc3-9a62-9c2143d0bb8c,2025-09-24,2025-10-09,LAX,JFK,FARE700,PT2H16M,15,0,1,1,151.63,175.12,5,1997,2025-10-09T20:45:00,2025-10-09T23:01:00,Delta,DL,coach
1164b7a4-6eb9-478a-a43b-3a1cb07d9a8a,2025-09-24,2025-10-07,SFO,ORD,FARE160,PT3H3M,13,1,0,1,124.09,171.68,7,1895,2025-10-07T10:45:00,2025-10-07T13:48:00,American Airlines,AA,business
4baa9b94-4251-4856-b212-010b7a0b863e,2025-09-24,2025-10-04,SFO,ORD,FARE221,PT5H10M,10,0,1,1,436.68,474.97,7,233,2025-10-04T09:15:00,2025-10-04T14:25:00,American Airlines,AA,coach
1cadf117-d2c1-4163-8037-e404c4fabb3b,2025-09-24,2025-10-11,SFO,ORD,FARE527,PT5H46M,17,0,0,0,345.56,375.87,5,534,2025-10-11T06:30:00,2025-10-11T12:16:00,United,UA,coach
34010945-c0cd-4ac6-ab4c-6610654289ff,2025-09-24,2025-10-14,MIA,DFW,FARE840,PT2H18M,20,1,0,1,394.44,426.26,6,1742,2025-10-14T14:15:00,2025-10-14T16:33:00,Delta,DL,business
3c2d3db5-d98a-4a6e-9e05-ae6e091afa53,2025-09-24,2025-10-08,MIA,DFW,FARE204,PT5H52M,14,1,0,0,449.2,481.15,2,891,2025-10-08T12:15:00,2025-10-08T18:07:00,United,UA,business
0a267939-8f19-44aa-a94c-db5f1a4f977e,2025-09-24,2025-10-15,MIA,DFW,FARE503,PT1H34M,21,1,0,0,311.26,360.32,10,1153,2025-10-15T06:00:00,2025-10-15T07:34:00,United,UA,business
4c2ff8ed-52a1-43f2-9a0b-424d2a5d408d,2025-09-25,2025-10-06,ATL,BOS,FARE264,PT4H48M,11,0,0,1,402.45,447.94,6,600,2025-10-06T05:00:00,2025-10-06T09:48:00,American Airlines,AA,coach
d033fc61-832a-4cae-846f-fca3b637c619,2025-09-25,2025-10-15,ATL,BOS,FARE918,PT4H8M,20,0,1,1,104.83,126.39,3,1897,2025-10-15T19:15:00,2025-10-15T23:23:00,Delta,DL,business
276b15de-1be6-4701-b7b1-6d3672c5e209,2025-09-25,2025-10-21,ATL,BOS,FARE352,PT4H48M,26,0,0,0,293.93,322.06,6,1854,2025-10-21T18:15:00,2025-10-21T23:03:00,Delta,DL,business
e6f55954-0488-49bc-aa8a-04655bb8ead5,2025-09-25,2025-10-18,LAX,JFK,FARE260,PT4H21M,23,0,0,0,217.24,248.95000000000002,9,1336,2025-10-18T11:45:00,2025-10-18T16:06:00,American Airlines,AA,business
64ba6e9a-ccc8-474f-b656-a70248c6db7b,2025-09-25,2025-10-16,LAX,JFK,FARE639,PT1H33M,21,0,1,0,376.3,400.43,7,732,2025-10-16T11:15:00,2025-10-16T12:48:00,Delta,DL,business
0d3de3de-3998-4983-9c9b-67906a095a01,2025-09-25,2025-10-01,LAX,JFK,FARE885,PT1H49M,6,1,0,0,496.08,521.17,10,1291,2025-10-01T11:45:00,2025-10-01T13:34:00,JetBlue Airways,B6,business
27e58614-ee5d-4e6e-b954-3bad64ffa294,2025-09-25,2025-10-06,SFO,ORD,FARE779,PT2H36M,11,0,0,0,115.16,160.51999999999998,7,1675,2025-10-06T11:30:00,2025-10-06T14:06:00,American Airlines,AA,business
2596f502-8319-48ec-aa35-0761f94412de,2025-09-25,2025-10-15,SFO,ORD,FARE343,PT3H28M,20,1,1,1,255.97,300.46,4,811,2025-10-15T16:45:00,2025-10-15T20:13:00,United,UA,business
fc031d11-51d4-4197-8495-b0f1a6754133,2025-09-25,2025-10-21,SFO,ORD,FARE726,PT5H49M,26,1,1,1,319.01,350.43,6,454,2025-10-21T17:15:00,2025-10-21T23:04:00,JetBlue Airways,B6,business
4cf2b444-9a45-4ab7-bd68-d727b7ed5652,2025-09-25,2025-09-30,MIA,DFW,FARE122,PT2H2M,5,0,1,0,459.58,481.84999999999997,6,681,2025-09-30T19:45:00,2025-09-30T21:47:00,American Airlines,AA,business
